id,ID,X,Y,ELEVATION,NAME,FNAME,STATION_TYP,geometry
myGeographyPortal.156,C1HKVI01,13.56502,49.053673,1052.0,Horská Kvilda,Horská Kvilda,AKS3,POINT (13.56502 49.053673)
myGeographyPortal.170,C1KVIL01,13.5792,49.0192,1059.0,Kvilda,Kvilda,AKS3,POINT (13.5792 49.0192)
myGeographyPortal.182,C1SEDL01,13.9419,49.3756,511.0,Sedlice,Sedlice,AKS3,POINT (13.9419 49.3756)
myGeographyPortal.192,C1VIMP01,13.7825,49.065833,628.0,Vimperk,Vimperk,AKS3,POINT (13.7825 49.065833)
myGeographyPortal.221,C2KREM01,14.3028,48.9064,524.0,Křemže,"Křemže, Mříč",AKS3,POINT (14.3028 48.9064)
myGeographyPortal.275,H1TRUT01,15.898311,50.558597,437.0,Trutnov,Trutnov,AKS3,POINT (15.898311 50.558597)
myGeographyPortal.304,H3CASL01,15.394281,49.901675,251.0,Čáslav,"Čáslav, Nové město",AKS3,POINT (15.394281 49.901675)
myGeographyPortal.411,L2TACH01,12.623135,49.798357,487.0,Tachov,Tachov,AKS3,POINT (12.623135 49.798357)
myGeographyPortal.435,L3NEJD01,12.715486,50.335684,609.0,Nejdek,Nejdek,AKS3,POINT (12.715486 50.335684)
myGeographyPortal.466,O1HART01,17.575278,49.888611,516.0,Slezská Harta,Slezská Harta,AKS3,POINT (17.575278 49.888611)
myGeographyPortal.470,O1HOLO01,18.637779,49.534088,582.0,Horní Lomná,Horní Lomná,AKS3,POINT (18.637779 49.534088)
myGeographyPortal.483,O1KAST01,17.306832,50.074053,795.0,Karlova Studánka,Karlova Studánka,AKS3,POINT (17.306832 50.074053)
myGeographyPortal.495,O1MORK01,18.057778,49.5414,345.0,Mořkov,Mořkov,AKS3,POINT (18.057778 49.5414)
myGeographyPortal.512,O1ROPI01,18.6125,49.6975,327.0,Ropice,Ropice,AKS3,POINT (18.6125 49.6975)
myGeographyPortal.537,O2DUBI01,16.9662,49.8269,282.0,Dubicko,Dubicko,AKS3,POINT (16.9662 49.8269)
myGeographyPortal.538,O2HANU01,16.940556,50.0819,432.0,Hanušovice,Hanušovice,AKS3,POINT (16.940556 50.0819)
myGeographyPortal.550,O2PAPR01,16.988889,50.209444,1006.0,Staré Město pod Sněžníkem,"Staré Město pod Sněžníkem, Paprsek",AKS3,POINT (16.988889 50.209444)
myGeographyPortal.555,O2STER01,17.2986,49.725,278.0,Šternberk,Šternberk,AKS3,POINT (17.2986 49.725)
myGeographyPortal.563,O3HOST01,17.8683,49.3514,385.0,Hošťálková,Hošťálková,AKS3,POINT (17.8683 49.3514)
myGeographyPortal.581,O3VEKA01,18.286944,49.359444,518.0,Velké Karlovice,Velké Karlovice,AKS3,POINT (18.286944 49.359444)
myGeographyPortal.633,P2DBOU01,15.141737,50.437897,244.0,Dolní Bousov,Dolní Bousov,AKS3,POINT (15.141737 50.437897)
myGeographyPortal.431,L3KVAZ01,12.878151,50.227229,377.0,Karlovy Vary,Karlovy Vary,AKS4,POINT (12.878151 50.227229)
myGeographyPortal.458,O1CHLN01,18.119769,49.991679,258.0,Chuchelná,Chuchelná,AKS4,POINT (18.119769 49.991679)
myGeographyPortal.478,O1JAVR01,18.627222,49.628333,930.0,Třinec,"Třinec, Oldřichovice, Javorový",AKS4,POINT (18.627222 49.628333)
myGeographyPortal.500,O1NYFI01,18.788599,49.616676,745.0,Nýdek,"Nýdek, Filipka",AKS4,POINT (18.788599 49.616676)
myGeographyPortal.504,O1OSLZ01,18.317553,49.844977,269.0,Ostrava,"Ostrava, Slezská Ostrava",AKS4,POINT (18.317553 49.844977)
myGeographyPortal.505,O1OSOB01,17.7135,50.2709,238.0,Osoblaha,Osoblaha,AKS4,POINT (17.7135 50.2709)
myGeographyPortal.514,O1RYMA01,17.296111,49.931389,578.0,Rýmařov,Rýmařov,AKS4,POINT (17.296111 49.931389)
myGeographyPortal.525,O1UHNV01,16.984708,50.332069,615.0,Uhelná,"Uhelná, Nové Vilémovice",AKS4,POINT (16.984708 50.332069)
myGeographyPortal.528,O1VIDN01,17.1917,50.37794,228.0,Vidnava,Vidnava,AKS4,POINT (17.1917 50.37794)
myGeographyPortal.530,O1ZARY01,17.560556,50.154167,498.0,Město Albrechtice,"Město Albrechtice, Žáry",AKS4,POINT (17.560556 50.154167)
myGeographyPortal.531,O1ZLHO01,17.3926,50.252778,444.0,Zlaté Hory,Zlaté Hory,AKS4,POINT (17.3926 50.252778)
myGeographyPortal.542,O2LANS01,16.625,49.9028,362.0,Lanškroun,Lanškroun,AKS4,POINT (16.625 49.9028)
myGeographyPortal.551,O2PASE01,17.2345,49.7776,271.0,Paseka,Paseka,AKS4,POINT (17.2345 49.7776)
myGeographyPortal.553,O2SLAM01,16.832833,50.151011,1100.0,Dolní Morava,"Dolní Morava, Slaměnka",AKS4,POINT (16.832833 50.151011)
myGeographyPortal.556,O2STIT01,16.764343,49.956566,432.0,Štíty,Štíty,AKS4,POINT (16.764343 49.956566)
myGeographyPortal.571,O3POTB01,17.6142,49.6238,545.0,Potštát,"Potštát, Boškov",AKS4,POINT (17.6142 49.6238)
myGeographyPortal.576,O3ROZN01,18.138224,49.461251,375.0,Rožnov pod Radhoštěm,Rožnov pod Radhoštěm,AKS4,POINT (18.138224 49.461251)
myGeographyPortal.608,P1PKOM01,14.40636,49.9886,213.0,Praha,"Praha, Komořany",AKS4,POINT (14.40636 49.9886)
myGeographyPortal.612,P1PRUH01,14.5594,50.0075,312.0,Průhonice,Průhonice,AKS4,POINT (14.5594 50.0075)
myGeographyPortal.627,P2BNLO01,15.158215,50.81445,780.0,Bedřichov,"Bedřichov, Nová louka",AKS4,POINT (15.158215 50.81445)
myGeographyPortal.631,P2CDUB01,14.9817,50.6836,355.0,Český Dub,"Český Dub, Modlibohov",AKS4,POINT (14.9817 50.6836)
myGeographyPortal.635,P2DVOR01,15.514525,50.748172,1115.0,Dvoračky,Dvoračky,AKS4,POINT (15.514525 50.748172)
myGeographyPortal.642,P2KORE01,15.34444,50.82001,858.0,Kořenov,"Kořenov, Jizerka",AKS4,POINT (15.34444 50.82001)
myGeographyPortal.647,P2MRZK01,14.8075,50.044444,260.0,Mrzky,Mrzky,AKS4,POINT (14.8075 50.044444)
myGeographyPortal.658,P2TURN01,15.154444,50.589722,253.0,Turnov,Turnov,AKS4,POINT (15.154444 50.589722)
myGeographyPortal.669,P3HULI01,15.086667,49.721111,378.0,Hulice,Hulice,AKS4,POINT (15.086667 49.721111)
myGeographyPortal.680,P3NETV01,14.521178,49.818411,368.0,Netvořice,Netvořice,AKS4,POINT (14.521178 49.818411)
myGeographyPortal.701,P3VLAS01,14.894722,49.691944,415.0,Vlašim,Vlašim,AKS4,POINT (14.894722 49.691944)
myGeographyPortal.786,U2SMED01,15.27318,50.84452,834.0,Bílý Potok,"Bílý Potok, Smědava",AKS4,POINT (15.27318 50.84452)
myGeographyPortal.2,B1BOJK01,17.81,49.0402,310.0,Bojkovice,Bojkovice,AKS3,POINT (17.81 49.0402)
myGeographyPortal.40,B1ZLIN01,17.643333,49.236667,283.0,Zlín,Zlín,AKS3,POINT (17.643333 49.236667)
myGeographyPortal.76,B2JIHL01,15.6164,49.4064,468.0,Jihlava,"Jihlava, Hruškové Dvory",AKS3,POINT (15.6164 49.4064)
myGeographyPortal.136,B2ZDAN01,17.025556,49.071944,238.0,Ždánice,Ždánice,AKS3,POINT (17.025556 49.071944)
myGeographyPortal.144,C1BLAD01,13.661958,48.99055,898.0,Borová Lada,Borová Lada,AKS3,POINT (13.661958 48.99055)
myGeographyPortal.156,C1HKVI01,13.56502,49.053673,1052.0,Horská Kvilda,Horská Kvilda,AKS3,POINT (13.56502 49.053673)
myGeographyPortal.170,C1KVIL01,13.5792,49.0192,1059.0,Kvilda,Kvilda,AKS3,POINT (13.5792 49.0192)
myGeographyPortal.182,C1SEDL01,13.9419,49.3756,511.0,Sedlice,Sedlice,AKS3,POINT (13.9419 49.3756)
myGeographyPortal.192,C1VIMP01,13.7825,49.065833,628.0,Vimperk,Vimperk,AKS3,POINT (13.7825 49.065833)
myGeographyPortal.221,C2KREM01,14.3028,48.9064,524.0,Křemže,"Křemže, Mříč",AKS3,POINT (14.3028 48.9064)
myGeographyPortal.275,H1TRUT01,15.898311,50.558597,437.0,Trutnov,Trutnov,AKS3,POINT (15.898311 50.558597)
myGeographyPortal.304,H3CASL01,15.394281,49.901675,251.0,Čáslav,"Čáslav, Nové město",AKS3,POINT (15.394281 49.901675)
myGeographyPortal.411,L2TACH01,12.623135,49.798357,487.0,Tachov,Tachov,AKS3,POINT (12.623135 49.798357)
myGeographyPortal.435,L3NEJD01,12.715486,50.335684,609.0,Nejdek,Nejdek,AKS3,POINT (12.715486 50.335684)
myGeographyPortal.466,O1HART01,17.575278,49.888611,516.0,Slezská Harta,Slezská Harta,AKS3,POINT (17.575278 49.888611)
myGeographyPortal.470,O1HOLO01,18.637779,49.534088,582.0,Horní Lomná,Horní Lomná,AKS3,POINT (18.637779 49.534088)
myGeographyPortal.483,O1KAST01,17.306832,50.074053,795.0,Karlova Studánka,Karlova Studánka,AKS3,POINT (17.306832 50.074053)
myGeographyPortal.495,O1MORK01,18.057778,49.5414,345.0,Mořkov,Mořkov,AKS3,POINT (18.057778 49.5414)
myGeographyPortal.512,O1ROPI01,18.6125,49.6975,327.0,Ropice,Ropice,AKS3,POINT (18.6125 49.6975)
myGeographyPortal.537,O2DUBI01,16.9662,49.8269,282.0,Dubicko,Dubicko,AKS3,POINT (16.9662 49.8269)
myGeographyPortal.538,O2HANU01,16.940556,50.0819,432.0,Hanušovice,Hanušovice,AKS3,POINT (16.940556 50.0819)
myGeographyPortal.550,O2PAPR01,16.988889,50.209444,1006.0,Staré Město pod Sněžníkem,"Staré Město pod Sněžníkem, Paprsek",AKS3,POINT (16.988889 50.209444)
myGeographyPortal.555,O2STER01,17.2986,49.725,278.0,Šternberk,Šternberk,AKS3,POINT (17.2986 49.725)
myGeographyPortal.563,O3HOST01,17.8683,49.3514,385.0,Hošťálková,Hošťálková,AKS3,POINT (17.8683 49.3514)
myGeographyPortal.581,O3VEKA01,18.286944,49.359444,518.0,Velké Karlovice,Velké Karlovice,AKS3,POINT (18.286944 49.359444)
myGeographyPortal.633,P2DBOU01,15.141737,50.437897,244.0,Dolní Bousov,Dolní Bousov,AKS3,POINT (15.141737 50.437897)
myGeographyPortal.163,C1KHOR01,13.55,49.145556,728.0,Kašperské Hory,Kašperské Hory,AKS,POINT (13.55 49.145556)
myGeographyPortal.475,O1HZIV01,17.949444,49.690556,256.0,Hladké Životice,Hladké Životice,AKS,POINT (17.949444 49.690556)
myGeographyPortal.566,O3KATE01,17.873333,49.401111,585.0,Kateřinice,"Kateřinice, Ojičná",AKS,POINT (17.873333 49.401111)
myGeographyPortal.770,U2FRYD01,15.09015,50.91785,337.0,Frýdlant,Frýdlant,AKS,POINT (15.09015 50.91785)
myGeographyPortal.6,B1DREV01,17.586111,49.424444,238.0,Dřevohostice,Dřevohostice,ASS,POINT (17.586111 49.424444)
myGeographyPortal.7,B1HLHO01,17.8033,49.155,348.0,Horní Lhota,Horní Lhota,ASS,POINT (17.8033 49.155)
myGeographyPortal.8,B1HLUK01,17.538,48.9863,225.0,Hluk,Hluk,ASS,POINT (17.538 48.9863)
myGeographyPortal.13,B1KOJE01,17.2944,49.3527,203.0,Kojetín,Kojetín,ASS,POINT (17.2944 49.3527)
myGeographyPortal.23,B1PODI01,17.003611,49.369444,375.0,Podivice,Podivice,ASS,POINT (17.003611 49.369444)
myGeographyPortal.39,B1VKLO01,18.015,49.139167,402.0,Valašské Klobouky,Valašské Klobouky,ASS,POINT (18.015 49.139167)
myGeographyPortal.51,B2BRTN01,15.6753,49.3069,517.0,Brtnice,Brtnice,ASS,POINT (15.6753 49.3069)
myGeographyPortal.55,B2BUKA01,16.798889,49.296944,511.0,Bukovinka,Bukovinka,ASS,POINT (16.798889 49.296944)
myGeographyPortal.59,B2CRUD01,15.322222,49.073333,520.0,Český Rudolec,Český Rudolec,ASS,POINT (15.322222 49.073333)
myGeographyPortal.66,B2DZBA01,16.2092,49.0028,337.0,Džbánice,Džbánice,ASS,POINT (16.2092 49.0028)
myGeographyPortal.68,B2HRAS01,16.4875,49.7311,446.0,Hradec nad Svitavou,Hradec nad Svitavou,ASS,POINT (16.4875 49.7311)
myGeographyPortal.75,B2JEMN01,15.59,49.025,502.0,Jemnice,Jemnice,ASS,POINT (15.59 49.025)
myGeographyPortal.77,B2KADO01,16.0781,49.6358,672.0,Kadov,Kadov,ASS,POINT (16.0781 49.6358)
myGeographyPortal.98,B2NAMO01,16.15,49.2167,390.0,Náměšť nad Oslavou,Náměšť nad Oslavou,ASS,POINT (16.15 49.2167)
myGeographyPortal.101,B2NMES01,16.0689,49.5581,601.0,Nové Město na Moravě,Nové Město na Moravě,ASS,POINT (16.0689 49.5581)
myGeographyPortal.102,B2NOVE01,15.7869,49.2547,422.0,Nová Ves,Nová Ves,ASS,POINT (15.7869 49.2547)
myGeographyPortal.103,B2OBOR01,16.603611,49.451667,425.0,Obora,Obora,ASS,POINT (16.603611 49.451667)
myGeographyPortal.104,B2OLES01,16.4231,49.555,535.0,Olešnice,Olešnice,ASS,POINT (16.4231 49.555)
myGeographyPortal.107,B2POLI01,16.269167,49.716111,552.0,Polička,Polička,ASS,POINT (16.269167 49.716111)
myGeographyPortal.108,B2RADO01,15.9675,49.460278,512.0,Radostín,Radostín,ASS,POINT (15.9675 49.460278)
myGeographyPortal.110,B2SATO01,16.020556,48.789167,238.0,Šatov,Šatov,ASS,POINT (16.020556 48.789167)
myGeographyPortal.118,B2STHU01,17.2883,49.1372,427.0,Staré Hutě,Staré Hutě,ASS,POINT (17.2883 49.1372)
myGeographyPortal.120,B2STRE01,15.9828,48.9934,325.0,Střelice,Střelice,ASS,POINT (15.9828 48.9934)
myGeographyPortal.124,B2TRES01,15.476111,49.293889,574.0,Třešť,Třešť,ASS,POINT (15.476111 49.293889)
myGeographyPortal.128,B2VBIT01,16.221,49.2918,485.0,Velká Bíteš,Velká Bíteš,ASS,POINT (16.221 49.2918)
myGeographyPortal.134,B2VSTU01,15.7303,49.3931,568.0,Vysoké Studnice,Vysoké Studnice,ASS,POINT (15.7303 49.3931)
myGeographyPortal.139,B4NEMO00,17.1333,49.1833,280.0,Nemochovice,Nemochovice,ASS,POINT (17.1333 49.1833)
myGeographyPortal.143,C1BERN01,14.389167,49.366111,485.0,Bernartice,Bernartice,ASS,POINT (14.389167 49.366111)
myGeographyPortal.146,C1BREZ01,13.9461,49.5542,493.0,Březnice,Březnice,ASS,POINT (13.9461 49.5542)
myGeographyPortal.150,C1CHAN01,13.7194,49.4019,533.0,Chanovice,Chanovice,ASS,POINT (13.7194 49.4019)
myGeographyPortal.151,C1CHEL01,14.169367,49.119265,451.0,Chelčice,Chelčice,ASS,POINT (14.169367 49.119265)
myGeographyPortal.153,C1FILH01,13.52,49.03,1110.0,Filipova Huť,Filipova Huť,ASS,POINT (13.52 49.03)
myGeographyPortal.158,C1HLUB01,14.4356,49.0542,410.0,Hluboká nad Vltavou,Hluboká nad Vltavou,ASS,POINT (14.4356 49.0542)
myGeographyPortal.160,C1JELE01,13.8897,48.8031,810.0,Jelení,"Jelení, Nová Pec",ASS,POINT (13.8897 48.8031)
myGeographyPortal.162,C1KEST01,14.0736,49.2681,381.0,Kestřany,Kestřany,ASS,POINT (14.0736 49.2681)
myGeographyPortal.168,C1KRSI01,14.0725,49.484444,430.0,Krsice,Krsice,ASS,POINT (14.0725 49.484444)
myGeographyPortal.171,C1NALH01,13.5486,49.3347,495.0,Nalžovské Hory,Nalžovské Hory,ASS,POINT (13.5486 49.3347)
myGeographyPortal.173,C1ORLV01,14.1683,49.5036,431.0,Orlík nad Vltavou,Orlík nad Vltavou,ASS,POINT (14.1683 49.5036)
myGeographyPortal.174,C1PASE01,14.2678,49.2497,482.0,Paseky,Paseky,ASS,POINT (14.2678 49.2497)
myGeographyPortal.177,C1PRAS01,13.3786,49.1069,883.0,Prášily,Prášily,ASS,POINT (13.3786 49.1069)
myGeographyPortal.179,C1RADO01,13.7272,49.5322,570.0,Radošice,Radošice,ASS,POINT (13.7272 49.5322)
myGeographyPortal.186,C1STRS01,13.6425,49.1797,637.0,Strašín,Strašín,ASS,POINT (13.6425 49.1797)
myGeographyPortal.187,C1STRZ01,13.72028,48.908822,811.0,Strážný,Strážný,ASS,POINT (13.72028 48.908822)
myGeographyPortal.191,C1VACP01,13.72,49.1336,738.0,Vacov,"Vacov, Peckov",ASS,POINT (13.72 49.1336)
myGeographyPortal.195,C1VOLY01,13.8639,49.1875,448.0,Volyně,"Volyně, Nihošovice",ASS,POINT (13.8639 49.1875)
myGeographyPortal.198,C1ZAMY01,13.374402,49.22629,800.0,Zámyšl,Zámyšl,ASS,POINT (13.374402 49.22629)
myGeographyPortal.200,C1ZBYT01,13.9889,48.9417,792.0,Zbytiny,Zbytiny,ASS,POINT (13.9889 48.9417)
myGeographyPortal.201,C2BECH01,14.4708,49.3,409.0,Bechyně,Bechyně,ASS,POINT (14.4708 49.3)
myGeographyPortal.210,C2CHLT01,14.9358,48.9578,462.0,Chlum u Třeboně,Chlum u Třeboně,ASS,POINT (14.9358 48.9578)
myGeographyPortal.218,C2KAML01,15.0633,49.2831,557.0,Kamenice nad Lipou,"Kamenice nad Lipou, Vodná",ASS,POINT (15.0633 49.2831)
myGeographyPortal.229,C2NBYS01,15.1,49.0189,583.0,Nová Bystřice,Nová Bystřice,ASS,POINT (15.1 49.0189)
myGeographyPortal.230,C2NETR01,14.4561,48.7931,616.0,Netřebice,Netřebice,ASS,POINT (14.4561 48.7931)
myGeographyPortal.232,C2OLSI01,14.51,49.436389,495.0,Olší,Olší,ASS,POINT (14.51 49.436389)
myGeographyPortal.238,C2PVES01,14.649167,48.670278,773.0,Pohorská Ves,Pohorská Ves,ASS,POINT (14.649167 48.670278)
myGeographyPortal.242,C2SHUT01,14.7158,48.7178,792.0,Staré Hutě,Staré Hutě,ASS,POINT (14.7158 48.7178)
myGeographyPortal.245,C2STRM01,15.2064,49.1631,582.0,Strmilov,Strmilov,ASS,POINT (15.2064 49.1631)
myGeographyPortal.246,C2STRN01,14.9136,49.0675,478.0,Stráž nad Nežárkou,Stráž nad Nežárkou,ASS,POINT (14.9136 49.0675)
myGeographyPortal.250,C2TRHS01,14.6378,48.8433,468.0,Trhové Sviny,Trhové Sviny,ASS,POINT (14.6378 48.8433)
myGeographyPortal.260,H1CDUL01,15.712563,50.648678,715.0,Černý Důl,Černý Důl,ASS,POINT (15.712563 50.648678)
myGeographyPortal.262,H1DDVU01,15.655815,50.654592,560.0,Dolní Dvůr,"Dolní Dvůr, Rudolfov",ASS,POINT (15.655815 50.654592)
myGeographyPortal.263,H1HMAR01,15.818973,50.654577,585.0,Horní Maršov,Horní Maršov,ASS,POINT (15.818973 50.654577)
myGeographyPortal.265,H1HOST01,15.739915,50.522919,356.0,Hostinné,Hostinné,ASS,POINT (15.739915 50.522919)
myGeographyPortal.270,H1POLI01,16.237511,50.537805,446.0,Police nad Metují,Police nad Metují,ASS,POINT (16.237511 50.537805)
myGeographyPortal.271,H1POMB01,15.82027,50.745472,1050.0,Pomezní boudy,"Pomezní boudy, Horní Malá Úpa",ASS,POINT (15.82027 50.745472)
myGeographyPortal.272,H1STRA01,15.614722,50.663611,785.0,Strážné,Strážné,ASS,POINT (15.614722 50.663611)
myGeographyPortal.281,H2BILU01,16.209938,50.234904,319.0,Bílý Újezd,"Bílý Újezd, Hroška",ASS,POINT (16.209938 50.234904)
myGeographyPortal.283,H2CHOC01,16.200903,50.009544,282.0,Choceň,Choceň,ASS,POINT (16.200903 50.009544)
myGeographyPortal.284,H2CMEZ01,16.041312,50.282295,255.0,České Meziříčí,České Meziříčí,ASS,POINT (16.041312 50.282295)
myGeographyPortal.289,H2LUIS01,16.38829,50.287003,875.0,Luisino údolí,"Luisino údolí, Deštné v Orlických horách",ASS,POINT (16.38829 50.287003)
myGeographyPortal.290,H2OLES01,16.352829,50.374902,740.0,Olešnice,"Olešnice, Čihálka",ASS,POINT (16.352829 50.374902)
myGeographyPortal.291,H2OLVO01,16.328611,50.365556,670.0,Olešnice,"Olešnice, Vodárna",ASS,POINT (16.328611 50.365556)
myGeographyPortal.292,H2ORLI01,16.667424,50.026453,570.0,Orličky,Orličky,ASS,POINT (16.667424 50.026453)
myGeographyPortal.297,H2SLAZ01,16.3875,50.1375,401.0,Slatina nad Zdobnicí,Slatina nad Zdobnicí,ASS,POINT (16.3875 50.1375)
myGeographyPortal.300,H2ZDOB01,16.408505,50.247678,671.0,Zdobnice,Zdobnice,ASS,POINT (16.408505 50.247678)
myGeographyPortal.301,H3BAHN01,15.234033,49.866846,420.0,Bahno,Bahno,ASS,POINT (15.234033 49.866846)
myGeographyPortal.308,H3DYMO01,15.201165,50.248346,208.0,Dymokury,Dymokury,ASS,POINT (15.201165 50.248346)
myGeographyPortal.311,H3HERM01,15.673986,49.946639,275.0,Heřmanův Městec,Heřmanův Městec,ASS,POINT (15.673986 49.946639)
myGeographyPortal.314,H3HRTY01,15.909774,49.962057,241.0,Hrochův Týnec,Hrochův Týnec,ASS,POINT (15.909774 49.962057)
myGeographyPortal.317,H3KONA01,15.284988,50.03844,209.0,Konárovice,Konárovice,ASS,POINT (15.284988 50.03844)
myGeographyPortal.322,H3LIBA01,15.214447,50.370822,240.0,Libáň,Libáň,ASS,POINT (15.214447 50.370822)
myGeographyPortal.325,H3LUBN01,16.190554,49.773006,560.0,Lubná,Lubná,ASS,POINT (16.190554 49.773006)
myGeographyPortal.329,H3NHRA01,16.147668,49.850201,400.0,Nové Hrady,Nové Hrady,ASS,POINT (16.147668 49.850201)
myGeographyPortal.335,H3SLAT01,15.393348,50.379018,254.0,Slatiny,"Slatiny, Milíčeves",ASS,POINT (15.393348 50.379018)
myGeographyPortal.347,L1BORO01,13.727867,49.623944,651.0,Borovno,"Borovno, Míšov",ASS,POINT (13.727867 49.623944)
myGeographyPortal.348,L1CACH01,13.301694,49.264136,729.0,Čachrov,Čachrov,ASS,POINT (13.301694 49.264136)
myGeographyPortal.350,L1CHUD01,13.176421,49.465452,490.0,Chudenice,Chudenice,ASS,POINT (13.176421 49.465452)
myGeographyPortal.351,L1CKUB01,12.857804,49.367941,549.0,Česká Kubice,Česká Kubice,ASS,POINT (12.857804 49.367941)
myGeographyPortal.355,L1HTYN01,12.943746,49.528213,374.0,Horšovský Týn,Horšovský Týn,ASS,POINT (12.943746 49.528213)
myGeographyPortal.360,L1LOVC01,13.493545,49.402384,597.0,Lovčice,"Lovčice, Kvasetice",ASS,POINT (13.493545 49.402384)
myGeographyPortal.365,L1NEZV01,13.528521,49.635765,371.0,Nezvěstice,Nezvěstice,ASS,POINT (13.528521 49.635765)
myGeographyPortal.368,L1PIVO01,12.741932,49.490754,619.0,Pivoň,Pivoň,ASS,POINT (12.741932 49.490754)
myGeographyPortal.375,L1STOD01,13.166901,49.639696,337.0,Stod,Stod,ASS,POINT (13.166901 49.639696)
myGeographyPortal.381,L1ZRUD01,13.228729,49.138245,754.0,Železná Ruda,Železná Ruda,ASS,POINT (13.228729 49.138245)
myGeographyPortal.382,L2BELA01,12.581084,49.583431,511.0,Železná,Železná,ASS,POINT (12.581084 49.583431)
myGeographyPortal.383,L2BEZV01,13.054363,49.993664,699.0,Bezvěrov,Bezvěrov,ASS,POINT (13.054363 49.993664)
myGeographyPortal.385,L2DARM01,12.879505,49.643292,442.0,Staré Sedlo,"Staré Sedlo, Darmyšl",ASS,POINT (12.879505 49.643292)
myGeographyPortal.393,L2KOUN01,13.672193,50.214902,418.0,Kounov,Kounov,ASS,POINT (13.672193 50.214902)
myGeographyPortal.396,L2KVES01,13.861277,49.990212,405.0,Karlova Ves,Karlova Ves,ASS,POINT (13.861277 49.990212)
myGeographyPortal.397,L2LIBL01,13.5451,49.916487,299.0,Liblín,Liblín,ASS,POINT (13.5451 49.916487)
myGeographyPortal.402,L2PLAN01,12.735097,49.870952,505.0,Planá,Planá,ASS,POINT (12.735097 49.870952)
myGeographyPortal.406,L2RAKO01,13.738906,50.099307,313.0,Rakovník,Rakovník,ASS,POINT (13.738906 50.099307)
myGeographyPortal.407,L2ROKY01,13.582576,49.73725,370.0,Rokycany,Rokycany,ASS,POINT (13.582576 49.73725)
myGeographyPortal.409,L2STRA01,13.753217,49.742781,526.0,Strašice,Strašice,ASS,POINT (13.753217 49.742781)
myGeographyPortal.412,L2TERE01,13.707071,49.901862,402.0,Terešov,Terešov,ASS,POINT (13.707071 49.901862)
myGeographyPortal.414,L2ULIC01,13.143405,49.759189,428.0,Úlice,Úlice,ASS,POINT (13.143405 49.759189)
myGeographyPortal.420,L2ZLUT01,13.161287,50.096136,554.0,Žlutice,Žlutice,ASS,POINT (13.161287 50.096136)
myGeographyPortal.421,L3ABER01,12.816447,50.367742,893.0,Abertamy,Abertamy,ASS,POINT (12.816447 50.367742)
myGeographyPortal.423,L3BECO01,12.836484,50.081963,535.0,Bečov nad Teplou,Bečov nad Teplou,ASS,POINT (12.836484 50.081963)
myGeographyPortal.432,L3LAZY01,12.62322,50.05,845.0,Kynžvart,"Kynžvart, Lazy",ASS,POINT (12.62322 50.05)
myGeographyPortal.433,L3LUBY01,12.400238,50.256881,524.0,Luby,Luby,ASS,POINT (12.400238 50.256881)
myGeographyPortal.437,L3PREB01,12.615467,50.37246,904.0,Přebuz,Přebuz,ASS,POINT (12.615467 50.37246)
myGeographyPortal.441,L3STRA01,13.051677,50.338823,330.0,Stráž nad Ohří,Stráž nad Ohří,ASS,POINT (13.051677 50.338823)
myGeographyPortal.448,O1BELA01,17.1678,50.1586,670.0,Bělá pod Pradědem,"Bělá pod Pradědem, Filipovice",ASS,POINT (17.1678 50.1586)
myGeographyPortal.481,O1KARL01,17.454841,50.109463,502.0,Karlovice,Karlovice,ASS,POINT (17.454841 50.109463)
myGeographyPortal.487,O1LICH01,17.633611,50.011111,389.0,Lichnov,Lichnov,ASS,POINT (17.633611 50.011111)
myGeographyPortal.488,O1LORY01,17.41431,49.8691,594.0,Lomnice,Lomnice,ASS,POINT (17.41431 49.8691)
myGeographyPortal.534,O2BRAN01,17.0129,50.1324,548.0,Branná,"Branná, Františkov",ASS,POINT (17.0129 50.1324)
myGeographyPortal.535,O2CERO01,16.7394,50.0453,535.0,Červená Voda,Červená Voda,ASS,POINT (16.7394 50.0453)
myGeographyPortal.536,O2DSDN01,17.1794,50.0853,765.0,Dlouhé Stráně,"Dlouhé Stráně, Kouty nad Desnou",ASS,POINT (17.1794 50.0853)
myGeographyPortal.539,O2HOSJ01,16.7703,49.8744,305.0,Hoštejn,Hoštejn,ASS,POINT (16.7703 49.8744)
myGeographyPortal.543,O2LOSI01,17.051365,50.038056,411.0,Velké Losiny,Velké Losiny,ASS,POINT (17.051365 50.038056)
myGeographyPortal.549,O2OSKA01,17.134781,49.90482,360.0,Oskava,Oskava,ASS,POINT (17.134781 49.90482)
myGeographyPortal.565,O3HUSL01,18.1261,49.3,450.0,Huslenky,"Huslenky, Kychová",ASS,POINT (18.1261 49.3)
myGeographyPortal.578,O3VABY01,18.106298,49.416432,458.0,Valašská Bystřice,Valašská Bystřice,ASS,POINT (18.106298 49.416432)
myGeographyPortal.590,P1HVOZ01,13.8719,49.7983,425.0,Hvozdec,"Hvozdec, Mrtník",ASS,POINT (13.8719 49.7983)
myGeographyPortal.592,P1KAMY01,14.24637,49.63234,280.0,Kamýk nad Vltavou,Kamýk nad Vltavou,ASS,POINT (14.24637 49.63234)
myGeographyPortal.602,P1PBRE01,14.352689,50.080843,355.0,Praha,"Praha, Břevnov",ASS,POINT (14.352689 50.080843)
