id,ID,X,Y,ELEMENT,ELEVATION,NAME,FNAME,geometry
myGeographyElementsPortal.1749,U2SLUK01,14.45525,51.002722,SRA,352.0,Šluknov,Šluknov,POINT (14.45525 51.002722)
myGeographyElementsPortal.1750,P2KOST01,14.9614,50.1703,SRA,185.0,Kostomlaty nad Labem,Kostomlaty nad Labem,POINT (14.9614 50.1703)
myGeographyElementsPortal.1751,O3KATE01,17.873333,49.401111,SRA,585.0,Kateřinice,"Kateřinice, Ojičná",POINT (17.873333 49.401111)
myGeographyElementsPortal.1752,U1BOLR01,13.415082,50.537395,SRA,600.0,Boleboř,Boleboř,POINT (13.415082 50.537395)
myGeographyElementsPortal.1753,B2LISE01,16.183611,49.583611,SRA,688.0,Lísek,Lísek,POINT (16.183611 49.583611)
myGeographyElementsPortal.1754,U1STRV01,14.255,50.36389,SRA,214.0,Straškov-Vodochody,Straškov-Vodochody,POINT (14.255 50.36389)
myGeographyElementsPortal.1755,P2NPAK01,15.5136,50.49,SRA,450.0,Nová Paka,Nová Paka,POINT (15.5136 50.49)
myGeographyElementsPortal.1756,O1FMOL01,18.315833,49.666667,SRA,312.0,Frýdek-Místek,"Frýdek-Místek, Místek",POINT (18.315833 49.666667)
myGeographyElementsPortal.1757,B1PROS01,17.134722,49.4525,SRA,214.75,Prostějov,Prostějov,POINT (17.134722 49.4525)
myGeographyElementsPortal.1758,B1BYSH01,17.6706,49.3964,SRA,314.0,Bystřice pod Hostýnem,Bystřice pod Hostýnem,POINT (17.6706 49.3964)
myGeographyElementsPortal.1759,O1LICH01,17.633611,50.011111,SRA,389.0,Lichnov,Lichnov,POINT (17.633611 50.011111)
myGeographyElementsPortal.1760,O2CERO01,16.7394,50.0453,SRA,535.0,Červená Voda,Červená Voda,POINT (16.7394 50.0453)
myGeographyElementsPortal.1761,C1CHAN01,13.7194,49.4019,SRA,533.0,Chanovice,Chanovice,POINT (13.7194 49.4019)
myGeographyElementsPortal.1762,C1BLAD01,13.661958,48.99055,SRA,898.0,Borová Lada,Borová Lada,POINT (13.661958 48.99055)
myGeographyElementsPortal.1763,U2ZAHR01,14.51467,50.61428,SRA,270.0,Zahrádky,Zahrádky,POINT (14.51467 50.61428)
myGeographyElementsPortal.1764,L2TERE01,13.707071,49.901862,SRA,402.0,Terešov,Terešov,POINT (13.707071 49.901862)
myGeographyElementsPortal.1765,L2BEZV01,13.054363,49.993664,SRA,699.0,Bezvěrov,Bezvěrov,POINT (13.054363 49.993664)
myGeographyElementsPortal.1766,C1VOLR01,13.88657,48.90881,SRA,749.0,Volary,Volary,POINT (13.88657 48.90881)
myGeographyElementsPortal.1767,U1STRJ01,13.47694,50.17378,SRA,372.0,Strojetice,Strojetice,POINT (13.47694 50.17378)
myGeographyElementsPortal.1768,L2ZLUT01,13.161287,50.096136,SRA,554.0,Žlutice,Žlutice,POINT (13.161287 50.096136)
myGeographyElementsPortal.1769,H2POLO01,16.322222,50.350278,SRA,747.24,Polom,"Polom, Sedloňov",POINT (16.322222 50.350278)
myGeographyElementsPortal.1770,U1DOKS01,14.17,50.45889,SRA,158.0,Doksany,Doksany,POINT (14.17 50.45889)
myGeographyElementsPortal.1771,U2NBOR01,14.55719,50.75,SRA,358.0,Nový Bor,Nový Bor,POINT (14.55719 50.75)
myGeographyElementsPortal.1772,P1PKBE01,14.538056,50.123333,SRA,284.5,Praha,"Praha, Kbely",POINT (14.538056 50.123333)
myGeographyElementsPortal.1773,U1MILE01,13.93083,50.555,SRA,830.5,Milešovka,Milešovka,POINT (13.93083 50.555)
myGeographyElementsPortal.1774,O1CERV01,17.541944,49.777222,SRA,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.1775,U1KATU01,13.32806,50.37667,SRA,322.4,Tušimice,Tušimice,POINT (13.32806 50.37667)
myGeographyElementsPortal.1776,B1HOLE01,17.57,49.320556,SRA,222.25,Holešov,Holešov,POINT (17.57 49.320556)
myGeographyElementsPortal.1777,H1PECS01,15.728889,50.691944,SRA,816.3,Pec pod Sněžkou,Pec pod Sněžkou,POINT (15.728889 50.691944)
myGeographyElementsPortal.1778,B2DUKO01,16.134444,49.095556,SRA,400.15,Dukovany,Dukovany,POINT (16.134444 49.095556)
myGeographyElementsPortal.1779,B2KUCH01,16.085278,48.881111,SRA,334.0,Kuchařovice,Kuchařovice,POINT (16.085278 48.881111)
myGeographyElementsPortal.1780,H3PARD01,15.740273,50.016111,SRA,224.21,Pardubice,"Pardubice, letiště",POINT (15.740273 50.016111)
myGeographyElementsPortal.1781,L1PLMI01,13.378889,49.764722,SRA,359.8,Plzeň,"Plzeň, Mikulka",POINT (13.378889 49.764722)
myGeographyElementsPortal.1782,O2LUKA01,16.953333,49.652222,SRA,510.0,Luká,Luká,POINT (16.953333 49.652222)
myGeographyElementsPortal.1783,U2DUBA01,14.555594,50.536399,SRA,258.0,Dubá,"Dubá, Nedamov",POINT (14.555594 50.536399)
myGeographyElementsPortal.1784,L2LIBL01,13.5451,49.916487,SRA,299.0,Liblín,Liblín,POINT (13.5451 49.916487)
myGeographyElementsPortal.1785,L1HTYN01,12.943746,49.528213,SRA,374.0,Horšovský Týn,Horšovský Týn,POINT (12.943746 49.528213)
myGeographyElementsPortal.1786,O1LYSA01,18.4475,49.546111,SRA,1322.03,Lysá hora,Lysá hora,POINT (18.4475 49.546111)
myGeographyElementsPortal.1787,P1PLIB01,14.446944,50.007778,SRA,302.04,Praha,"Praha, Libuš",POINT (14.446944 50.007778)
myGeographyElementsPortal.1788,H2OLVO01,16.328611,50.365556,SRA,670.0,Olešnice,"Olešnice, Vodárna",POINT (16.328611 50.365556)
myGeographyElementsPortal.1789,P2KATU01,14.7778,50.4444,SRA,312.0,Katusice,Katusice,POINT (14.7778 50.4444)
myGeographyElementsPortal.1790,C2SHUT01,14.7158,48.7178,SRA,792.0,Staré Hutě,Staré Hutě,POINT (14.7158 48.7178)
myGeographyElementsPortal.1791,P2KOSA01,14.7046,50.3255,SRA,210.0,Kropáčova Vrutice,"Kropáčova Vrutice, Střížovice",POINT (14.7046 50.3255)
myGeographyElementsPortal.1792,P2SEMI01,15.3153,50.6133,SRA,370.0,Semily,Semily,POINT (15.3153 50.6133)
myGeographyElementsPortal.1793,P2ROPR01,15.4142,50.6514,SRA,550.0,Roprachtice,Roprachtice,POINT (15.4142 50.6514)
myGeographyElementsPortal.1794,L2STRA01,13.753217,49.742781,SRA,526.0,Strašice,Strašice,POINT (13.753217 49.742781)
myGeographyElementsPortal.1795,L2KVES01,13.861277,49.990212,SRA,405.0,Karlova Ves,Karlova Ves,POINT (13.861277 49.990212)
myGeographyElementsPortal.1796,L2ULIC01,13.143405,49.759189,SRA,428.0,Úlice,Úlice,POINT (13.143405 49.759189)
myGeographyElementsPortal.1797,H3SLAT01,15.393348,50.379018,SRA,254.0,Slatiny,"Slatiny, Milíčeves",POINT (15.393348 50.379018)
myGeographyElementsPortal.1798,B2NEDV01,16.3097,49.6344,SRA,722.0,Nedvězí,Nedvězí,POINT (16.3097 49.6344)
myGeographyElementsPortal.1799,B2ZDAN01,17.025556,49.071944,SRA,238.0,Ždánice,Ždánice,POINT (17.025556 49.071944)
myGeographyElementsPortal.1800,L4187000,13.4264,49.7136,SRA,319.32,Koterov,Koterov,POINT (13.4264 49.7136)
myGeographyElementsPortal.1801,L4187000,13.4264,49.7136,SRA,319.32,Koterov,Koterov,POINT (13.4264 49.7136)
myGeographyElementsPortal.1802,U1MILS01,13.94231,50.53642,SRA,348.0,Milešov,Milešov,POINT (13.94231 50.53642)
myGeographyElementsPortal.1803,P1VOZN01,14.2128,49.8192,SRA,385.0,Voznice,Voznice,POINT (14.2128 49.8192)
myGeographyElementsPortal.1804,P1VOZN01,14.2128,49.8192,SRA,385.0,Voznice,Voznice,POINT (14.2128 49.8192)
myGeographyElementsPortal.1805,C2POCA01,15.2342,49.2606,SRA,618.0,Počátky,Počátky,POINT (15.2342 49.2606)
myGeographyElementsPortal.1806,C2POCA01,15.2342,49.2606,SRA,618.0,Počátky,Počátky,POINT (15.2342 49.2606)
myGeographyElementsPortal.1807,B1PROS02,17.134722,49.4525,SRA,214.8,Prostějov,"Prostějov, ?",POINT (17.134722 49.4525)
myGeographyElementsPortal.1808,B2BYSP01,16.25401,49.52416,SRA,553.0,Bystřice nad Pernštejnem,Bystřice nad Pernštejnem,POINT (16.25401 49.52416)
myGeographyElementsPortal.1809,U1KLIN01,13.55153,50.63875,SRA,807.0,Klíny,Klíny,POINT (13.55153 50.63875)
myGeographyElementsPortal.1810,U1ROUL01,14.25439,50.42622,SRA,175.0,Roudnice nad Labem,Roudnice nad Labem,POINT (14.25439 50.42622)
myGeographyElementsPortal.1811,O1PSTR01,18.348889,49.559167,SRA,400.0,Pstruží,Pstruží,POINT (18.348889 49.559167)
myGeographyElementsPortal.1812,U1ULMA01,14.05831,50.62556,SRA,150.0,Ústí nad Labem,"Ústí nad Labem, Vaňov",POINT (14.05831 50.62556)
myGeographyElementsPortal.1813,B2POLI01,16.269167,49.716111,SRA,552.0,Polička,Polička,POINT (16.269167 49.716111)
myGeographyElementsPortal.1814,B2KADO01,16.0781,49.6358,SRA,672.0,Kadov,Kadov,POINT (16.0781 49.6358)
myGeographyElementsPortal.1815,O1TEHR01,18.531667,49.735278,SRA,356.0,Těrlicko,"Těrlicko, Hradiště",POINT (18.531667 49.735278)
myGeographyElementsPortal.1816,O1MOSN01,18.112778,49.691944,SRA,252.8,Mošnov,Mošnov,POINT (18.112778 49.691944)
myGeographyElementsPortal.1817,O1RYMA01,17.296111,49.931389,SRA,578.0,Rýmařov,Rýmařov,POINT (17.296111 49.931389)
myGeographyElementsPortal.1818,O3VASE01,18.126944,49.240278,SRA,615.0,Valašská Senice,Valašská Senice,POINT (18.126944 49.240278)
myGeographyElementsPortal.1819,O1MORK01,18.057778,49.5414,SRA,345.0,Mořkov,Mořkov,POINT (18.057778 49.5414)
myGeographyElementsPortal.1820,O1JISL01,17.5231,50.2525,SRA,358.2,Jindřichov,Jindřichov,POINT (17.5231 50.2525)
myGeographyElementsPortal.1821,O1KAST01,17.306832,50.074053,SRA,795.0,Karlova Studánka,Karlova Studánka,POINT (17.306832 50.074053)
myGeographyElementsPortal.1822,B2BTUR01,16.688889,49.153056,SRA,241.0,Brno,"Brno, Tuřany",POINT (16.688889 49.153056)
myGeographyElementsPortal.1823,U1KOPI01,13.62278,50.54417,SRA,240.0,Kopisty,Kopisty,POINT (13.62278 50.54417)
myGeographyElementsPortal.1824,U1DOKS01,14.17,50.45889,SRA,158.0,Doksany,Doksany,POINT (14.17 50.45889)
myGeographyElementsPortal.1825,H2KRAL01,16.73475,50.08289,SRA,538.0,Králíky,Králíky,POINT (16.73475 50.08289)
myGeographyElementsPortal.1826,C1BAVO01,14.089722,49.123889,SRA,416.0,Bavorov,Bavorov,POINT (14.089722 49.123889)
myGeographyElementsPortal.1827,P4BBLR02,15.170314,50.808092,SRA,755.0,Bedřichov,"Bedřichov, Blatný rybník",POINT (15.170314 50.808092)
myGeographyElementsPortal.1828,O1FULN01,17.93251,49.7235,SRA,340.0,Fulnek,"Fulnek, Kostelec",POINT (17.93251 49.7235)
myGeographyElementsPortal.1829,U1HROB01,13.71953,50.654,SRA,360.0,Hrob,"Hrob, Křižanov",POINT (13.71953 50.654)
myGeographyElementsPortal.1830,C1KOCE01,13.838611,49.467222,SRA,519.0,Kocelovice,Kocelovice,POINT (13.838611 49.467222)
myGeographyElementsPortal.1831,O1SERA01,17.108333,50.1875,SRA,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.1832,O1SERA01,17.108333,50.1875,SRA,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.1833,O1CERV01,17.541944,49.777222,SRA,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.1834,P1KRAL01,14.29,50.2419,SRA,220.0,Kralupy nad Vltavou,Kralupy nad Vltavou,POINT (14.29 50.2419)
myGeographyElementsPortal.1835,O3HOST01,17.8683,49.3514,SRA,385.0,Hošťálková,Hošťálková,POINT (17.8683 49.3514)
myGeographyElementsPortal.1836,U4BUHL01,15.147065,50.824187,SRA,780.0,Bedřichov,"Bedřichov, Uhlířská",POINT (15.147065 50.824187)
myGeographyElementsPortal.1837,O1VITK01,17.757308,49.778037,SRA,491.0,Vítkov,Vítkov,POINT (17.757308 49.778037)
myGeographyElementsPortal.1838,O1JABL01,18.7503,49.5875,SRA,380.0,Jablunkov,"Jablunkov, Návsí",POINT (18.7503 49.5875)
myGeographyElementsPortal.1839,B1BOJK01,17.81,49.0402,SRA,310.0,Bojkovice,Bojkovice,POINT (17.81 49.0402)
myGeographyElementsPortal.1840,U1TISA01,14.02167,50.78694,SRA,556.0,Tisá,Tisá,POINT (14.02167 50.78694)
myGeographyElementsPortal.1841,B2KMYS01,15.439167,49.159167,SRA,569.0,Kostelní Myslová,Kostelní Myslová,POINT (15.439167 49.159167)
myGeographyElementsPortal.1842,H2USTI01,16.422222,49.980278,SRA,401.7,Ústí nad Orlicí,Ústí nad Orlicí,POINT (16.422222 49.980278)
myGeographyElementsPortal.1843,H3SVRA01,16.034167,49.735,SRA,734.0,Svratouch,Svratouch,POINT (16.034167 49.735)
myGeographyElementsPortal.1844,B2SEDC01,16.120556,49.170833,SRA,474.0,Sedlec,Sedlec,POINT (16.120556 49.170833)
myGeographyElementsPortal.1845,L3KVAZ01,12.878151,50.227229,SRA,377.0,Karlovy Vary,Karlovy Vary,POINT (12.878151 50.227229)
myGeographyElementsPortal.1846,U1MAST01,13.2828,50.2608,SRA,373.0,Mašťov,Mašťov,POINT (13.2828 50.2608)
myGeographyElementsPortal.1847,C2CBUD01,14.469722,48.951944,SRA,394.6,České Budějovice,"České Budějovice,Rožnov",POINT (14.469722 48.951944)
myGeographyElementsPortal.1848,H3CHTU01,15.386389,49.940833,SRA,238.2,Chotusice,"Chotusice, letiště",POINT (15.386389 49.940833)
myGeographyElementsPortal.1849,B2STHU01,17.2883,49.1372,SRA,427.0,Staré Hutě,Staré Hutě,POINT (17.2883 49.1372)
myGeographyElementsPortal.1850,B1DREV01,17.586111,49.424444,SRA,238.0,Dřevohostice,Dřevohostice,POINT (17.586111 49.424444)
myGeographyElementsPortal.1851,L2DARM01,12.879505,49.643292,SRA,442.0,Staré Sedlo,"Staré Sedlo, Darmyšl",POINT (12.879505 49.643292)
myGeographyElementsPortal.1852,L3CHEB01,12.391389,50.068333,SRA,483.0,Cheb,Cheb,POINT (12.391389 50.068333)
myGeographyElementsPortal.1853,L3KVAL01,12.914167,50.201667,SRA,603.0,Karlovy Vary,"Karlovy Vary, Olšová Vrata",POINT (12.914167 50.201667)
myGeographyElementsPortal.1854,U1ULKO01,14.04111,50.68333,SRA,375.39,Ústí nad Labem,"Ústí nad Labem, Kočkov",POINT (14.04111 50.68333)
myGeographyElementsPortal.1855,O1SERA01,17.108333,50.1875,SRA,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.1856,L1NEZV01,13.528521,49.635765,SRA,371.0,Nezvěstice,Nezvěstice,POINT (13.528521 49.635765)
myGeographyElementsPortal.1857,P3KOSE01,15.080556,49.573611,SRA,532.29,Košetice,"Košetice, Křešín, Kramolín",POINT (15.080556 49.573611)
myGeographyElementsPortal.1858,C1TEME01,14.342222,49.197778,SRA,500.0,Temelín,Temelín,POINT (14.342222 49.197778)
myGeographyElementsPortal.1859,C1CHUR01,13.615278,49.068333,SRA,1117.8,Churáňov,Churáňov,POINT (13.615278 49.068333)
myGeographyElementsPortal.1860,U2FRYD01,15.09015,50.91785,SRA,337.0,Frýdlant,Frýdlant,POINT (15.09015 50.91785)
myGeographyElementsPortal.1861,P4BKAM01,15.184398,50.809382,SRA,752.0,Bedřichov,"Bedřichov, Kamenice",POINT (15.184398 50.809382)
myGeographyElementsPortal.1862,H3LUBN01,16.190554,49.773006,SRA,560.0,Lubná,Lubná,POINT (16.190554 49.773006)
myGeographyElementsPortal.1863,C2BENC01,14.6283,48.7311,SRA,665.0,Benešov nad Černou,Benešov nad Černou,POINT (14.6283 48.7311)
myGeographyElementsPortal.1864,P1ZBEC01,13.935,50.0614,SRA,262.0,Zbečno,Zbečno,POINT (13.935 50.0614)
myGeographyElementsPortal.1865,P2BAKO01,14.9394,50.4806,SRA,220.0,Bakov nad Jizerou,Bakov nad Jizerou,POINT (14.9394 50.4806)
myGeographyElementsPortal.1866,O3ROZN01,18.138224,49.461251,SRA,375.0,Rožnov pod Radhoštěm,Rožnov pod Radhoštěm,POINT (18.138224 49.461251)
myGeographyElementsPortal.1867,O1VIDN01,17.1917,50.37794,SRA,228.0,Vidnava,Vidnava,POINT (17.1917 50.37794)
myGeographyElementsPortal.1868,P2SMRZ01,15.2511,50.7294,SRA,550.0,Smržovka,Smržovka,POINT (15.2511 50.7294)
myGeographyElementsPortal.1869,H2ZAMB01,16.45477,50.069195,SRA,405.0,Žamberk,Žamberk,POINT (16.45477 50.069195)
myGeographyElementsPortal.1870,P3KOST01,14.8356,50.0044,SRA,360.0,Kostelec n. Černými Lesy,Kostelec n. Černými Lesy,POINT (14.8356 50.0044)
myGeographyElementsPortal.1871,C2MALO01,14.5803,48.6856,SRA,694.0,Malonty,Malonty,POINT (14.5803 48.6856)
myGeographyElementsPortal.1872,C1VLKO01,13.5897,49.3022,SRA,493.0,Vlkonice,Vlkonice,POINT (13.5897 49.3022)
myGeographyElementsPortal.1873,L1DOMA01,12.922385,49.444716,SRA,458.0,Domažlice,Domažlice,POINT (12.922385 49.444716)
myGeographyElementsPortal.1874,C1TEME01,14.342222,49.197778,SRA,500.0,Temelín,Temelín,POINT (14.342222 49.197778)
myGeographyElementsPortal.1875,U4BBBB01,15.5,50.5,SRA,1000.0,OAH Jbc  zkušební,OHV zkušební,POINT (15.5 50.5)
myGeographyElementsPortal.1876,C2CBUD02,14.469722,48.9519,SRA,394.6,České Budějovice,České Budějovice,POINT (14.469722 48.9519)
myGeographyElementsPortal.1877,P3POST01,14.7833,49.7306,SRA,421.0,Postupice,Postupice,POINT (14.7833 49.7306)
myGeographyElementsPortal.1878,C1PRCH01,13.9944,49.0078,SRA,607.0,Prachatice,Prachatice,POINT (13.9944 49.0078)
myGeographyElementsPortal.1879,O2OLOM01,17.2844,49.5758,SRA,210.0,Olomouc,"Olomouc, Holice",POINT (17.2844 49.5758)
myGeographyElementsPortal.1880,C2BRLO01,14.2189,48.9269,SRA,559.0,Brloh,Brloh,POINT (14.2189 48.9269)
myGeographyElementsPortal.1881,O1NOJI01,18.031111,49.6,SRA,291.0,Nový Jičín,Nový Jičín,POINT (18.031111 49.6)
myGeographyElementsPortal.1882,H3LIBA01,15.214447,50.370822,SRA,240.0,Libáň,Libáň,POINT (15.214447 50.370822)
myGeographyElementsPortal.1883,C2BORK01,14.636825,49.207925,SRA,419.0,Borkovice,Borkovice,POINT (14.636825 49.207925)
myGeographyElementsPortal.1884,B2TROU01,16.5074,49.1745,SRA,278.0,Troubsko,Troubsko,POINT (16.5074 49.1745)
myGeographyElementsPortal.1885,B2NEMO01,17.1361,49.1808,SRA,283.0,Nemochovice,Nemochovice,POINT (17.1361 49.1808)
myGeographyElementsPortal.1886,C2SEVE01,14.566111,49.101389,SRA,501.0,Ševětín,Ševětín,POINT (14.566111 49.101389)
myGeographyElementsPortal.1887,O3BECV01,18.2983,49.4311,SRA,565.0,Horní Bečva,Horní Bečva,POINT (18.2983 49.4311)
myGeographyElementsPortal.1888,O1KARV01,18.5332,49.8549,SRA,224.0,Karviná,Karviná,POINT (18.5332 49.8549)
myGeographyElementsPortal.1889,O1BOHU01,18.3692,49.882,SRA,237.0,Bohumín,"Bohumín, Záblatí",POINT (18.3692 49.882)
myGeographyElementsPortal.1890,C2KREM01,14.3028,48.9064,SRA,524.0,Křemže,"Křemže, Mříč",POINT (14.3028 48.9064)
myGeographyElementsPortal.1891,O3POTB01,17.6142,49.6238,SRA,545.0,Potštát,"Potštát, Boškov",POINT (17.6142 49.6238)
myGeographyElementsPortal.1892,B2NOVE01,15.7869,49.2547,SRA,422.0,Nová Ves,Nová Ves,POINT (15.7869 49.2547)
myGeographyElementsPortal.1893,P4KJEZ01,15.29299,50.80763,SRA,775.0,Kořenov,"Kořenov, Jezdecká",POINT (15.29299 50.80763)
myGeographyElementsPortal.1894,B2KMYS01,15.439167,49.159167,SRA,569.0,Kostelní Myslová,Kostelní Myslová,POINT (15.439167 49.159167)
myGeographyElementsPortal.1895,O1ROPI01,18.6125,49.6975,SRA,327.0,Ropice,Ropice,POINT (18.6125 49.6975)
myGeographyElementsPortal.1896,P3HULI01,15.086667,49.721111,SRA,378.0,Hulice,Hulice,POINT (15.086667 49.721111)
myGeographyElementsPortal.1897,P3HULI01,15.086667,49.721111,SRA,378.0,Hulice,Hulice,POINT (15.086667 49.721111)
myGeographyElementsPortal.1898,L1CHUD01,13.176421,49.465452,SRA,490.0,Chudenice,Chudenice,POINT (13.176421 49.465452)
myGeographyElementsPortal.1899,P3STAN01,15.0678,49.9028,SRA,415.0,Vavřinec,"Vavřinec, Žíšov",POINT (15.0678 49.9028)
myGeographyElementsPortal.1900,B2VEBI01,16.4317,49.2767,SRA,246.0,Veverská Bítýška,Veverská Bítýška,POINT (16.4317 49.2767)
myGeographyElementsPortal.1901,O1CERV01,17.541944,49.777222,SRA,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.1902,U2JANI01,15.17922,50.72931,SRA,495.0,Jablonec nad Nisou,Jablonec nad Nisou,POINT (15.17922 50.72931)
myGeographyElementsPortal.1903,U2CELI01,14.541141,50.675373,SRA,246.0,Česká Lípa,Česká Lípa,POINT (14.541141 50.675373)
myGeographyElementsPortal.1904,L3ABER01,12.816447,50.367742,SRA,893.0,Abertamy,Abertamy,POINT (12.816447 50.367742)
myGeographyElementsPortal.1905,L2PRIM01,12.678056,49.669444,SRA,742.76,Přimda,Přimda,POINT (12.678056 49.669444)
myGeographyElementsPortal.1906,P3PRIB01,15.7625,49.582778,SRA,532.5,Přibyslav,"Přibyslav, Hřiště",POINT (15.7625 49.582778)
myGeographyElementsPortal.1907,B2ZAST01,16.36313,49.19298,SRA,375.0,Zastávka,Zastávka,POINT (16.36313 49.19298)
myGeographyElementsPortal.1908,O1KRNO01,17.6922,50.078,SRA,360.0,Krnov,Krnov,POINT (17.6922 50.078)
myGeographyElementsPortal.1909,O1ZLHO01,17.3926,50.252778,SRA,444.0,Zlaté Hory,Zlaté Hory,POINT (17.3926 50.252778)
myGeographyElementsPortal.1910,O1ZARY01,17.560556,50.154167,SRA,498.0,Město Albrechtice,"Město Albrechtice, Žáry",POINT (17.560556 50.154167)
myGeographyElementsPortal.1911,O1HART01,17.575278,49.888611,SRA,516.0,Slezská Harta,Slezská Harta,POINT (17.575278 49.888611)
myGeographyElementsPortal.1912,O2HANU01,16.940556,50.0819,SRA,432.0,Hanušovice,Hanušovice,POINT (16.940556 50.0819)
myGeographyElementsPortal.1913,U1KATU01,13.32806,50.37667,SRA,322.4,Tušimice,Tušimice,POINT (13.32806 50.37667)
myGeographyElementsPortal.1914,B2LAZT01,15.786675,49.013078,SRA,432.0,Láz,Láz,POINT (15.786675 49.013078)
myGeographyElementsPortal.1915,U2LIBC01,15.02389,50.76972,SRA,397.72,Liberec,Liberec,POINT (15.02389 50.76972)
myGeographyElementsPortal.1916,B1PROS01,17.134722,49.4525,SRA,214.75,Prostějov,Prostějov,POINT (17.134722 49.4525)
myGeographyElementsPortal.1917,P1PRUZ01,14.255556,50.100278,SRA,364.0,Praha,"Praha, Ruzyně",POINT (14.255556 50.100278)
myGeographyElementsPortal.1918,H3BAHN01,15.234033,49.866846,SRA,420.0,Bahno,Bahno,POINT (15.234033 49.866846)
myGeographyElementsPortal.1919,U1ULKO01,14.04111,50.68333,SRA,375.39,Ústí nad Labem,"Ústí nad Labem, Kočkov",POINT (14.04111 50.68333)
myGeographyElementsPortal.1920,H2OLES01,16.352829,50.374902,SRA,740.0,Olešnice,"Olešnice, Čihálka",POINT (16.352829 50.374902)
myGeographyElementsPortal.1921,P1DOBE01,14.2758,49.9333,SRA,205.0,Dobřichovice,Dobřichovice,POINT (14.2758 49.9333)
myGeographyElementsPortal.1922,O1OSOB01,17.7135,50.2709,SRA,238.0,Osoblaha,Osoblaha,POINT (17.7135 50.2709)
myGeographyElementsPortal.1923,B1KLZI01,17.7925,49.0842,SRA,329.0,Luhačovice,"Luhačovice, Kladná-Žilín",POINT (17.7925 49.0842)
myGeographyElementsPortal.1924,O1BILA01,18.5233,49.4547,SRA,720.0,Bílá,"Bílá, Konečná",POINT (18.5233 49.4547)
myGeographyElementsPortal.1925,U2LIBC01,15.02389,50.76972,SRA,397.72,Liberec,Liberec,POINT (15.02389 50.76972)
myGeographyElementsPortal.1926,P2TUHA01,14.5206,50.2953,SRA,160.0,Tuhaň,Tuhaň,POINT (14.5206 50.2953)
myGeographyElementsPortal.1927,L2ZBIR01,13.751748,49.853987,SRA,476.0,Zbiroh,"Zbiroh, Švabín",POINT (13.751748 49.853987)
myGeographyElementsPortal.1928,C2LIPC01,14.764722,48.910556,SRA,469.0,Lipnice,Lipnice,POINT (14.764722 48.910556)
myGeographyElementsPortal.1929,P2BENE01,15.5499,50.6713,SRA,780.0,Benecko,Benecko,POINT (15.5499 50.6713)
myGeographyElementsPortal.1930,L2HERM01,13.57133,50.148529,SRA,407.0,Heřmanov,Heřmanov,POINT (13.57133 50.148529)
myGeographyElementsPortal.1931,B2KUCH01,16.085278,48.881111,SRA,334.0,Kuchařovice,Kuchařovice,POINT (16.085278 48.881111)
myGeographyElementsPortal.1932,B2DUKO01,16.134444,49.095556,SRA,400.15,Dukovany,Dukovany,POINT (16.134444 49.095556)
myGeographyElementsPortal.1933,L3AS0001,12.179572,50.220602,SRA,675.0,Aš,Aš,POINT (12.179572 50.220602)
myGeographyElementsPortal.1934,H2ZDOB01,16.408505,50.247678,SRA,671.0,Zdobnice,Zdobnice,POINT (16.408505 50.247678)
myGeographyElementsPortal.1935,B2MBUD01,15.8067,49.0611,SRA,460.0,Moravské Budějovice,Moravské Budějovice,POINT (15.8067 49.0611)
myGeographyElementsPortal.1936,B2HAJE01,16.4725,49.3731,SRA,409.0,Tišnov,"Tišnov, Hájek",POINT (16.4725 49.3731)
myGeographyElementsPortal.1937,B2DUKO01,16.134444,49.095556,SRA,400.15,Dukovany,Dukovany,POINT (16.134444 49.095556)
myGeographyElementsPortal.1938,H2CHOC01,16.200903,50.009544,SRA,282.0,Choceň,Choceň,POINT (16.200903 50.009544)
myGeographyElementsPortal.1939,H3KONA01,15.284988,50.03844,SRA,209.0,Konárovice,Konárovice,POINT (15.284988 50.03844)
myGeographyElementsPortal.1940,B1IVAN01,17.0894,49.3092,SRA,243.0,Ivanovice na Hané,Ivanovice na Hané,POINT (17.0894 49.3092)
myGeographyElementsPortal.1941,C1ROZM01,13.8664,49.605,SRA,538.0,Rožmitál pod Třemšínem,Rožmitál pod Třemšínem,POINT (13.8664 49.605)
myGeographyElementsPortal.1942,O1MOSN01,18.112778,49.691944,SRA,252.8,Mošnov,Mošnov,POINT (18.112778 49.691944)
myGeographyElementsPortal.1943,O1MOSN01,18.112778,49.691944,SRA,252.8,Mošnov,Mošnov,POINT (18.112778 49.691944)
myGeographyElementsPortal.1944,O1MOSN02,18.119167,49.6983,SRA,250.4,Mošnov,Mošnov,POINT (18.119167 49.6983)
myGeographyElementsPortal.1945,B1HOLE01,17.57,49.320556,SRA,222.25,Holešov,Holešov,POINT (17.57 49.320556)
myGeographyElementsPortal.1946,B1HOLE01,17.57,49.320556,SRA,222.25,Holešov,Holešov,POINT (17.57 49.320556)
